117,House,21108,42,3,AR,200,,,"WOMACK, Steve",W000809,1957,,0.354,0.577,-71.53772,0.91557,811,31,,0.346,0.541
117,House,21503,42,2,AR,200,,,"HILL, French",H001072,1956,,0.437,0.264,-68.39545,0.91825,802,24,,0.401,0.34
117,House,21563,42,4,AR,200,,,"WESTERMAN, Bruce Eugene",W000821,1967,,0.548,0.353,-69.34283,0.91697,800,26,,0.538,0.37
117,House,15448,71,12,CA,100,,,"PELOSI, Nancy",P000197,1940,,-0.49,-0.205,-0.66522,0.99433,117,0,,-0.463,0.231
117,House,20104,71,28,CA,100,,,"SCHIFF, Adam",S001150,1960,,-0.35,-0.134,-16.15417,0.98028,811,7,,-0.458,-0.173
117,House,20107,71,50,CA,200,,,"ISSA, Darrell",I000056,1953,,0.492,-0.037,-101.24072,0.87886,784,36,,0.422,0.239
117,House,20307,71,22,CA,200,,,"NUNES, Devin",N000181,1973,,0.45,0.223,-18.62697,0.95129,373,6,,0.456,0.68
117,House,20310,71,38,CA,100,,,"SÁNCHEZ, Linda T.",S001156,1969,,-0.507,-0.137,-10.58338,0.98694,805,4,,-0.453,-0.179
117,House,20501,71,16,CA,100,,,"COSTA, Jim",C001059,1952,,-0.193,0.456,-36.1665,0.95531,791,9,,-0.245,0.176
117,House,20538,71,6,CA,100,,,"MATSUI, Doris",M001163,1944,,-0.434,-0.156,-17.22309,0.9787,800,7,,-0.459,-0.034
117,House,20702,71,9,CA,100,,,"McNERNEY, Jerry",M001166,1951,,-0.263,-0.159,-17.89031,0.97805,806,6,,-0.43,-0.142
117,House,20703,71,23,CA,200,,,"MCCARTHY, Kevin",M001165,1965,,0.455,0.235,-65.47869,0.92094,795,22,,0.428,0.482
117,House,20762,71,14,CA,100,,,"SPEIER, Karen Lorraine Jacqueline (Jackie)",S001175,1950,,-0.381,-0.41,-41.40312,0.94752,768,10,,-0.389,-0.11
117,House,20903,71,4,CA,200,,,"McCLINTOCK, Tom",M001177,1956,,0.69,-0.419,-226.99333,0.75053,791,110,,0.616,-0.426
117,House,20955,71,27,CA,100,,,"CHU, Judy",C001080,1953,,-0.489,-0.373,-14.32446,0.98245,809,4,,-0.576,-0.254
117,House,20958,71,3,CA,100,,,"GARAMENDI, John",G000559,1945,,-0.309,-0.098,-24.81356,0.96953,802,9,,-0.317,-0.175
117,House,21110,71,37,CA,100,,,"BASS, Karen",B001270,1953,,-0.584,-0.098,-20.59215,0.97437,793,3,,-0.553,-0.015
117,House,21302,71,1,CA,200,,,"LaMALFA, Doug",L000578,1960,,0.532,0.052,-138.46546,0.83829,785,60,,0.524,-0.027
117,House,21303,71,2,CA,100,,,"HUFFMAN, Jared",H001068,1964,,-0.43,-0.54,-12.71683,0.98433,805,4,,-0.526,-0.442
117,House,21304,71,7,CA,100,,,"BERA, Ami",B001287,1965,,-0.235,0.015,-20.58689,0.97428,790,7,,-0.352,0.115
117,House,21306,71,15,CA,100,,,"SWALWELL, Eric",S001193,1980,,-0.365,-0.093,-21.72619,0.97337,805,7,,-0.285,-0.052
117,House,21307,71,21,CA,200,,,"VALADAO, David G.",V000129,1977,,0.262,0.385,-70.46969,0.91507,794,23,,0.281,0.315
117,House,21308,71,26,CA,100,,,"BROWNLEY, Julia",B001285,1952,,-0.288,0.056,-13.83133,0.98292,803,1,,-0.393,0.225
117,House,21309,71,29,CA,100,,,"CÁRDENAS, Tony",C001097,1963,,-0.385,0.009,-20.71254,0.97441,799,10,,-0.53,0.009
117,House,21311,71,36,CA,100,,,"RUIZ, Raul",R000599,1972,,-0.247,0.059,-22.62331,0.97246,810,12,,-0.483,0.294
117,House,21312,71,41,CA,100,,,"TAKANO, Mark",T000472,1960,,-0.463,-0.273,-15.86946,0.98036,800,9,,-0.467,-0.384
117,House,21313,71,47,CA,100,,,"LOWENTHAL, Alan",L000579,1941,,-0.449,-0.384,-23.42356,0.97132,805,9,,-0.409,-0.501
117,House,21314,71,51,CA,100,,,"VARGAS, Juan",V000130,1961,,-0.402,0.079,-20.15632,0.97506,798,8,,-0.508,-0.079
117,House,21315,71,52,CA,100,,,"PETERS, Scott",P000608,1958,,-0.183,-0.028,-27.44448,0.96603,794,10,,-0.258,0.287
117,House,21504,71,11,CA,100,,,"DESAULNIER, Mark James",D000623,1952,,-0.531,-0.375,-15.76973,0.9806,805,7,,-0.547,-0.38
117,House,21506,71,31,CA,100,,,"AGUILAR, Peter Rey",A000371,1979,,-0.295,0.139,-17.16797,0.979,809,6,,-0.407,0.282
117,House,21507,71,33,CA,100,,,"LIEU, Ted",L000582,1969,,-0.375,-0.248,-15.87955,0.98044,804,5,,-0.434,-0.126
117,House,21508,71,35,CA,100,,,"TORRES, Norma Judith",T000474,1965,,-0.365,0.049,-22.43051,0.97225,797,8,,-0.482,0.332
117,House,21703,71,44,CA,100,,,"BARRAGÁN, Nanette Diaz",B001300,1976,,-0.513,-0.026,-17.76961,0.97809,802,6,,-0.484,-0.284
117,House,21709,71,24,CA,100,,,"CARBAJAL, Salud",C001112,1964,,-0.298,0.109,-20.31724,0.97526,811,11,,-0.292,-0.023
117,House,21711,71,46,CA,100,,,"CORREA, Jose Luis",C001110,1958,,-0.282,0.262,-40.94096,0.95065,809,18,,-0.331,0.056
117,House,21728,71,17,CA,100,,,"KHANNA, Rohit",K000389,1976,,-0.544,-0.281,-18.54977,0.97722,805,10,,-0.333,-0.431
117,House,21740,71,20,CA,100,,,"PANETTA, James Varni",P000613,1969,,-0.299,0.082,-32.97108,0.96016,811,15,,-0.248,0.17
117,House,21754,71,34,CA,100,,,"GOMEZ, Jimmy",G000585,1974,,-0.574,-0.212,-20.71772,0.97462,806,8,,-0.399,-0.572
117,House,21930,71,10,CA,100,,,"HARDER, Josh",H001090,1986,,-0.385,0.686,-22.89596,0.97203,807,9,,-0.37,0.46
117,House,21939,71,49,CA,100,,,"LEVIN, Mike",L000593,1978,,-0.376,0.211,-17.31671,0.97887,811,9,,-0.415,0.352
117,House,21954,71,45,CA,100,,,"PORTER, Katie",P000618,1974,,-0.192,-0.183,-43.97454,0.94709,809,17,,-0.281,-0.415
117,House,21988,71,25,CA,200,,,"GARCIA, Mike",G000061,1976,,0.37,0.073,-103.8072,0.87887,804,43,,0.365,0.038
117,House,22126,71,53,CA,100,,,"JACOBS, Sara",J000305,1989,,-0.33,-0.448,-15.60858,0.98065,799,8,,-0.33,-0.447
117,House,22129,71,39,CA,200,,,"KIM, Young",K000397,1962,,0.273,0.254,-86.88972,0.89792,807,41,,0.273,0.254
117,House,22145,71,8,CA,200,,,"OBERNOLTE, Jay",O000019,1970,,0.323,0.226,-124.86842,0.85632,805,52,,0.323,0.226
117,House,22152,71,48,CA,200,,,"STEEL, Michelle",S001135,1955,,0.36,0.332,-78.85337,0.90625,801,35,,0.36,0.331
117,House,22164,71,22,CA,200,,,"CONWAY, Connie",C001128,1950,,0.379,0.27,-20.61892,0.90431,205,8,,0.379,0.269
117,House,29106,71,43,CA,100,,,"WATERS, Maxine",W000187,1938,,-0.656,-0.077,-52.36396,0.93579,789,20,,-0.89,-0.03
117,House,29312,71,18,CA,100,,,"ESHOO, Anna Georges",E000215,1942,,-0.381,-0.413,-23.46222,0.97128,805,10,,-0.362,-0.124
117,House,29317,71,40,CA,100,,,"ROYBAL-ALLARD, Lucille",R000486,1941,,-0.469,-0.171,-24.82859,0.9697,807,11,,-0.428,0.179
117,House,29323,71,42,CA,200,,,"CALVERT, Ken",C000059,1953,,0.348,0.23,-72.82253,0.91289,799,37,,0.334,0.439
117,House,29504,71,19,CA,100,,,"LOFGREN, Zoe",L000397,1947,,-0.401,-0.435,-35.79252,0.95619,799,11,,-0.279,-0.292
117,House,29707,71,30,CA,100,,,"SHERMAN, Brad",S000344,1954,,-0.343,-0.142,-16.81561,0.97938,807,5,,-0.423,0.111
117,House,29778,71,13,CA,100,,,"LEE, Barbara",L000551,1946,,-0.681,-0.584,-15.58154,0.98078,803,5,,-0.508,-0.591
117,House,29901,71,5,CA,100,,,"THOMPSON, Michael",T000460,1951,,-0.395,0.064,-20.14388,0.97541,809,8,,-0.295,-0.08
117,House,29903,71,32,CA,100,,,"NAPOLITANO, Grace Flores",N000179,1936,,-0.448,-0.247,-10.02088,0.9877,810,2,,-0.459,-0.2
117,House,20704,62,5,CO,200,,,"LAMBORN, Doug",L000564,1954,,0.669,0.217,-104.36947,0.87711,796,47,,0.606,0.165
117,House,20705,62,7,CO,100,,,"PERLMUTTER, Ed",P000593,1953,,-0.282,0.072,-21.51489,0.97376,809,11,,-0.349,0.041
117,House,21510,62,4,CO,200,,,"BUCK, Kenneth Robert",B001297,1959,,0.714,-0.432,-158.92196,0.81673,785,88,,0.677,-0.445
117,House,21912,62,6,CO,100,,,"CROW, Jason",C001121,1979,,-0.279,0.327,-23.92084,0.97072,805,10,,-0.335,0.23
117,House,21948,62,2,CO,100,,,"NEGUSE, Joseph",N000191,1984,,-0.376,-0.351,-14.4839,0.98228,810,5,,-0.312,-0.301
117,House,22103,62,3,CO,200,,,"BOEBERT, Lauren",B000825,1986,,0.765,-0.542,-130.25256,0.848,790,62,,0.765,-0.542
117,House,29710,62,1,CO,100,,,"DeGETTE, Diana",D000197,1957,,-0.431,-0.307,-19.31327,0.97635,807,9,,-0.371,-0.253
117,House,20706,1,2,CT,100,,,"COURTNEY, Joe",C001069,1953,,-0.343,0.018,-27.10498,0.96713,811,15,,-0.278,-0.037
117,House,20907,1,4,CT,100,,,"HIMES, James A.",H001047,1966,,-0.241,-0.233,-44.62341,0.94621,807,15,,-0.203,-0.184
117,House,21931,1,5,CT,100,,,"HAYES, Jahana",H001081,1973,,-0.369,-0.101,-32.34989,0.9609,811,13,,-0.373,-0.147
117,House,29109,1,3,CT,100,,,"DeLAURO, Rosa L.",D000216,1943,,-0.415,-0.118,-56.50388,0.9323,806,17,,-0.256,-0.291
117,House,29908,1,1,CT,100,,,"LARSON, John B.",L000557,1948,,-0.397,-0.048,-33.69712,0.9588,801,12,,-0.282,-0.104
117,House,21706,11,1,DE,100,,,"BLUNT ROCHESTER, Lisa",B001303,1962,,-0.335,-0.134,-18.30731,0.97765,810,9,,-0.377,-0.16
117,House,21993,55,0,DC,100,,,"NORTON, Eleanor Holmes",N000147,1937,,-0.498,-0.047,-0.22769,0.98264,13,0,,-0.41,-0.875
117,House,20316,43,25,FL,200,,,"DIAZ-BALART, Mario",D000600,1961,,0.283,0.129,-83.90842,0.89959,793,28,,0.312,0.322
117,House,20504,43,23,FL,100,,,"WASSERMAN SCHULTZ, Debbie",W000797,1966,,-0.42,0.08,-25.6392,0.96884,810,12,,-0.362,0.239
117,House,20708,43,14,FL,100,,,"CASTOR, Kathy",C001066,1966,,-0.439,0.054,-25.83538,0.96822,800,13,,-0.508,0.314
117,House,20709,43,16,FL,200,,,"BUCHANAN, Vernon G.",B001260,1951,,0.363,-0.112,-93.2095,0.88924,794,27,,0.426,0.225
117,House,20758,43,12,FL,200,,,"BILIRAKIS, Gus",B001257,1963,,0.407,0.021,-83.44211,0.90142,804,29,,0.435,0.058
117,House,20909,43,8,FL,200,,,"POSEY, Bill",P000599,1947,,0.526,-0.335,-154.41626,0.81998,778,63,,0.546,-0.328
117,House,20959,43,22,FL,100,,,"DEUTCH, Theodore E. (Ted)",D000610,1966,,-0.401,-0.078,-13.51561,0.98183,737,6,,-0.469,0.307
117,House,21116,43,11,FL,200,,,"WEBSTER, Daniel A.",W000806,1949,,0.526,-0.094,-135.03114,0.83362,742,65,,0.583,-0.11
117,House,21118,43,24,FL,100,,,"WILSON, Frederica",W000808,1942,,-0.478,-0.011,-16.9288,0.97914,803,9,,-0.575,0.126
117,House,21321,43,21,FL,100,,,"FRANKEL, Lois",F000462,1948,,-0.401,-0.07,-21.80463,0.97318,802,13,,-0.526,0.177
117,House,21712,43,13,FL,100,,,"CRIST, Charlie Joseph Jr.",C001111,1956,,-0.227,0.079,-21.6091,0.97051,722,10,,-0.26,0.273
117,House,21713,43,10,FL,100,,,"DEMINGS, Valdez Butler",D000627,1957,,-0.322,-0.006,-35.52675,0.95698,808,18,,-0.241,0.204
117,House,21714,43,2,FL,200,,,"DUNN, Neal Patrick",D000628,1953,,0.507,0.344,-81.32105,0.903,797,30,,0.468,0.508
117,House,21719,43,1,FL,200,,,"GAETZ, Matthew L. II",G000578,1982,,0.604,-0.63,-254.99652,0.72443,791,112,,0.565,-0.724
117,House,21732,43,5,FL,100,,,"LAWSON, Alfred Jr.",L000586,1948,,-0.26,0.076,-26.64096,0.96753,807,10,,-0.344,0.163
117,House,21735,43,18,FL,200,,,"MAST, Brian Jeffery",M001199,1980,,0.465,-0.391,-195.15756,0.78111,790,105,,0.52,-0.365
117,House,21738,43,7,FL,100,,,"MURPHY, Stephanie",M001202,1978,,-0.161,0.123,-56.38825,0.92757,750,20,,-0.181,0.332
117,House,21744,43,4,FL,200,,,"RUTHERFORD, John Henry",R000609,1952,,0.432,0.047,-149.4377,0.82422,773,64,,0.474,-0.026
117,House,21746,43,9,FL,100,,,"SOTO, Darren Michael",S001200,1978,,-0.374,0.157,-27.99037,0.96599,809,13,,-0.296,0.174
117,House,21971,43,17,FL,200,,,"STEUBE, William",S001214,1978,,0.684,-0.272,-134.96737,0.84458,799,50,,0.739,-0.151
117,House,21981,43,6,FL,200,,,"WALTZ, Michael",W000823,1974,,0.408,-0.035,-86.15957,0.8979,800,28,,0.423,0.178
117,House,22107,43,3,FL,200,,,"CAMMACK, Kat",C001039,1988,,0.593,-0.196,-137.43724,0.84251,802,60,,0.594,-0.197
117,House,22111,43,19,FL,200,,,"DONALDS, Byron",D000032,1978,,0.648,-0.155,-115.10836,0.86296,781,55,,0.649,-0.156
117,House,22116,43,15,FL,200,,,"FRANKLIN, C. Scott",F000472,1964,,0.601,0.13,-96.57475,0.88628,800,41,,0.602,0.129
117,House,22118,43,26,FL,200,,,"GIMENEZ, Carlos A.",G000593,1954,,0.306,0.156,-92.96559,0.89132,808,35,,0.306,0.156
117,House,22150,43,27,FL,200,,,"SALAZAR, Maria Elvira",S000168,1961,,0.268,0.06,-120.36196,0.85852,789,53,,0.268,0.06
117,House,22163,43,20,FL,100,,,"CHERFILUS-MCCORMICK, Sheila",C001127,1979,,-0.639,0.465,-12.32283,0.97102,419,7,,-0.639,0.465
117,House,29337,43,20,FL,100,,,"HASTINGS, Alcee Lamar",H000324,1936,2021,-0.564,0.157,-1.0145,0.988,84,0,,-0.567,-0.227
117,House,20321,44,13,GA,100,,,"SCOTT, David",S001157,1945,,-0.302,0.165,-18.85899,0.97676,802,6,,-0.428,0.364
117,House,20712,44,4,GA,100,,,"JOHNSON, Hank",J000288,1954,,-0.468,-0.002,-18.3124,0.97709,790,7,,-0.428,-0.286
117,House,21123,44,8,GA,200,,,"SCOTT, Austin",S001189,1969,,0.557,0.24,-69.75185,0.91549,790,29,,0.52,0.39
117,House,21513,44,1,GA,200,,,"CARTER, Buddy",C001103,1957,,0.56,0.292,-74.66495,0.90655,761,29,,0.512,0.313
117,House,21514,44,10,GA,200,,,"HICE, Jody Brownlow",H001071,1960,,0.796,-0.242,-124.64666,0.84837,758,61,,0.762,-0.402
117,House,21515,44,11,GA,200,,,"LOUDERMILK, Barry D.",L000583,1963,,0.682,-0.007,-110.89893,0.86699,777,63,,0.669,-0.025
117,House,21516,44,12,GA,200,,,"ALLEN, Rick W.",A000372,1951,,0.696,0.211,-110.54384,0.86942,790,51,,0.727,0.201
117,House,21717,44,3,GA,200,,,"FERGUSON, Anderson Drew IV",F000465,1966,,0.6,0.136,-107.83663,0.87345,797,45,,0.568,0.094
117,House,21944,44,6,GA,100,,,"McBATH, Lucy",M001208,1960,,-0.265,0.304,-26.40165,0.96793,810,12,,-0.359,0.307
117,House,22104,44,7,GA,100,,,"BOURDEAUX, Carolyn",B001312,1970,,-0.303,0.464,-34.05301,0.95888,811,12,,-0.303,0.464
117,House,22110,44,9,GA,200,,,"CLYDE, Andrew S.",C001116,1963,,0.792,-0.152,-126.85981,0.85165,790,57,,0.792,-0.152
117,House,22121,44,14,GA,200,,,"GREENE, Marjorie Taylor",G000596,1974,,0.8,-0.6,-93.77393,0.88834,792,38,,0.79,-0.614
117,House,22156,44,5,GA,100,,,"WILLIAMS, Nikema",W000788,1978,,-0.39,-0.419,-13.36491,0.98364,810,5,,-0.39,-0.419
117,House,29339,44,2,GA,100,,,"BISHOP, Sanford Dixon, Jr.",B000490,1947,,-0.283,0.46,-26.48254,0.9676,804,13,,-0.404,0.383
117,House,21997,94,0,GU,100,,,"SAN NICOLAS, Michael",S001204,1981,,-0.41,-0.52,-0.09024,0.99251,12,0,,-0.41,-0.875
117,House,20322,82,1,HI,100,,,"CASE, Ed",C001055,1952,,-0.197,-0.096,-39.48913,0.95195,802,13,,-0.191,0.055
117,House,22128,82,2,HI,100,,,"KAHELE, Kaialiʻi",K000396,1974,,-0.354,0.052,-17.51855,0.9785,806,9,,-0.354,0.052
117,House,21920,63,1,ID,200,,,"FULCHER, Russell",F000469,1962,,0.639,-0.011,-135.89068,0.83725,765,61,,0.651,-0.015
117,House,29910,63,2,ID,200,,,"SIMPSON, Michael K.",S001148,1950,,0.3,0.288,-107.03199,0.8707,773,44,,0.329,0.337
117,House,20749,21,11,IL,100,,,"FOSTER, Bill",F000454,1955,,-0.23,-0.222,-22.36197,0.9727,808,7,,-0.356,-0.067
117,House,20954,21,5,IL,100,,,"QUIGLEY, Mike",Q000023,1958,,-0.322,-0.266,-17.89828,0.97807,807,7,,-0.372,-0.015
117,House,21128,21,16,IL,200,,,"KINZINGER, Adam",K000378,1978,,0.234,0.381,-155.41454,0.7511,543,78,,0.14,0.468
117,House,21326,21,10,IL,100,,,"SCHNEIDER, Brad",S001190,1961,,-0.181,-0.152,-28.9794,0.96473,807,14,,-0.416,0.55
117,House,21328,21,13,IL,200,,,"DAVIS, Rodney",D000619,1970,,0.28,0.168,-91.82571,0.88894,780,36,,0.295,0.154
117,House,21329,21,17,IL,100,,,"BUSTOS, Cheri",B001286,1961,,-0.239,0.054,-25.50815,0.96774,778,11,,-0.263,0.347
117,House,21371,21,2,IL,100,,,"KELLY, Robin L.",K000385,1956,,-0.462,-0.013,-18.99554,0.97676,808,9,,-0.526,-0.054
117,House,21519,21,12,IL,200,,,"BOST, Mike",B001295,1960,,0.298,0.383,-110.49007,0.86808,781,53,,0.348,0.113
117,House,21562,21,18,IL,200,,,"LaHOOD, Darin",L000585,1968,,0.462,0.201,-67.43439,0.91955,804,24,,0.468,0.304
117,House,21730,21,8,IL,100,,,"KRISHNAMOORTHI, S. Raja",K000391,1973,,-0.317,-0.048,-23.80048,0.97097,808,9,,-0.321,0.11
117,House,21906,21,6,IL,100,,,"CASTEN, Sean",C001117,1971,,-0.665,0.613,-68.8562,0.91633,788,22,,-0.82,0.572
117,House,21921,21,4,IL,100,,,"GARCÍA, Jesús",G000586,1956,,-0.449,-0.826,-25.1348,0.96918,803,9,,-0.439,-0.84
117,House,21979,21,14,IL,100,,,"UNDERWOOD, Lauren",U000040,1986,,-0.521,0.554,-17.64268,0.97845,810,9,,-0.456,0.354
117,House,22138,21,15,IL,200,,,"MILLER, Mary E.",M001211,1959,,0.795,-0.267,-115.337,0.85622,743,50,,0.795,-0.267
117,House,22144,21,3,IL,100,,,"NEWMAN, Marie",N000192,1964,,-0.591,-0.302,-11.54665,0.98581,808,6,,-0.591,-0.302
117,House,29346,21,1,IL,100,,,"RUSH, Bobby L.",R000515,1946,,-0.479,-0.203,-12.36526,0.98479,807,5,,-0.548,-0.16
117,House,29717,21,7,IL,100,,,"DAVIS, Danny K.",D000096,1941,,-0.486,-0.265,-13.00126,0.98366,789,5,,-0.498,-0.342
117,House,29911,21,9,IL,100,,,"SCHAKOWSKY, Janice D.",S001145,1944,,-0.604,-0.27,-23.26985,0.97137,801,10,,-0.352,-0.474
117,House,20757,22,7,IN,100,,,"CARSON, André",C001072,1974,,-0.429,0.056,-17.45903,0.9786,807,10,,-0.345,-0.082
117,House,21132,22,8,IN,200,,,"BUCSHON, Larry",B001275,1962,,0.409,0.267,-61.70195,0.92523,794,25,,0.422,0.366
117,House,21330,22,2,IN,200,,,"WALORSKI, Jackie",W000813,1963,2022,0.436,0.315,-54.20181,0.92748,720,16,,0.477,0.339
117,House,21702,22,3,IN,200,,,"BANKS, James E.",B001299,1979,,0.645,0.01,-121.49783,0.85795,793,60,,0.657,0.038
117,House,21725,22,9,IN,200,,,"HOLLINGSWORTH, Joseph Albert III",H001074,1983,,0.418,-0.245,-153.51413,0.81401,746,64,,0.422,-0.227
117,House,21903,22,4,IN,200,,,"BAIRD, James",B001307,1945,,0.478,0.36,-94.11669,0.88966,805,35,,0.51,0.269
117,House,21952,22,6,IN,200,,,"PENCE, Gregory",P000615,1956,,0.541,0.023,-142.42453,0.83013,765,54,,0.616,0.025
117,House,22142,22,1,IN,100,,,"MRVAN, Frank J.",M001214,1969,,-0.3,0.247,-15.66641,0.98077,807,7,,-0.3,0.247
117,House,22151,22,5,IN,200,,,"SPARTZ, Victoria",S000929,1978,,0.428,0.08,-83.09589,0.90004,789,26,,0.428,0.08
117,House,22171,22,2,IN,200,,,"YAKYM, Rudy, III",Y000067,1984,,0.463,0.344,-5.20831,0.86173,35,4,,0.465,0.322
117,House,21902,31,3,IA,100,,,"AXNE, Cynthia",A000378,1965,,-0.25,0.528,-20.30594,0.97521,809,5,,-0.29,0.439
117,House,22113,31,4,IA,200,,,"FEENSTRA, Randy",F000446,1969,,0.442,0.299,-62.57278,0.92539,807,23,,0.442,0.298
117,House,22124,31,1,IA,200,,,"HINSON, Ashley",H001091,1983,,0.37,0.07,-108.69703,0.87457,811,37,,0.37,0.07
117,House,22139,31,2,IA,200,,,"MILLER-MEEKS, Mariannette",M001215,1955,,0.297,0.378,-79.76263,0.90533,802,36,,0.297,0.378
117,House,21750,32,4,KS,200,,,"ESTES, Ron",E000298,1956,,0.643,0.011,-104.00615,0.87319,767,53,,0.703,0.058
117,House,21914,32,3,KS,100,,,"DAVIDS, Sharice",D000629,1980,,-0.26,0.263,-21.19809,0.97414,809,6,,-0.279,0.359
117,House,22130,32,2,KS,200,,,"LATURNER, Jake",L000266,1988,,0.481,0.419,-51.40506,0.93776,800,17,,0.482,0.418
117,House,22134,32,1,KS,200,,,"MANN, Tracey",M000871,1976,,0.659,0.153,-107.23877,0.87614,811,49,,0.659,0.152
117,House,14854,51,5,KY,200,,,"ROGERS, Harold Dallas (Hal)",R000395,1937,,0.338,0.121,-80.3589,0.90511,806,34,,0.348,0.551
117,House,20723,51,3,KY,100,,,"YARMUTH, John",Y000062,1947,,-0.378,-0.275,-17.64731,0.97605,728,6,,-0.349,-0.357
117,House,20916,51,2,KY,200,,,"GUTHRIE, Brett",G000558,1964,,0.42,0.289,-50.69661,0.93926,809,19,,0.42,0.432
117,House,21333,51,6,KY,200,,,"BARR, Garland H. (Andy) IV",B001282,1973,,0.475,0.331,-64.4654,0.92258,800,27,,0.42,0.413
117,House,21565,51,1,KY,200,,,"COMER, James",C001108,1972,,0.591,-0.01,-140.82885,0.83969,806,69,,0.541,-0.085
117,House,31102,51,4,KY,200,,,"MASSIE, Thomas",M001184,1971,,0.678,-0.735,-177.84413,0.79658,782,74,,0.665,-0.746
117,House,20759,45,1,LA,200,,,"SCALISE, Steve",S001176,1965,,0.555,0.174,-75.1867,0.90822,781,27,,0.528,0.248
117,House,21137,45,2,LA,100,,,"RICHMOND, Cedric",R000588,1973,,-0.486,0.332,-0.00248,0.99982,14,0,,-0.387,-0.04
117,House,21523,45,6,LA,200,,,"GRAVES, Garret",G000577,1972,,0.438,0.023,-97.37709,0.88499,797,36,,0.392,0.329
117,House,21724,45,3,LA,200,,,"HIGGINS, Clay",H001077,1961,,0.62,-0.314,-187.19054,0.77106,720,91,,0.647,-0.389
117,House,21727,45,4,LA,200,,,"JOHNSON, Mike",J000299,1972,,0.558,0.022,-99.2723,0.88021,778,44,,0.586,0.162
117,House,22157,45,5,LA,200,,,"LETLOW, Julia",L000595,1981,,0.419,0.522,-56.93583,0.92335,714,20,,0.419,0.522
117,House,22158,45,2,LA,100,,,"CARTER, Troy",C001125,1963,,-0.38,0.165,-18.51308,0.97356,691,10,,-0.38,0.165
117,House,20920,2,1,ME,100,,,"PINGREE, Chellie",P000597,1955,,-0.42,-0.375,-23.94751,0.97083,809,9,,-0.385,-0.151
117,House,21923,2,2,ME,100,,,"GOLDEN, Jared",G000592,1982,,-0.115,0.354,-118.70414,0.85966,785,51,,-0.109,0.355
117,House,14873,52,5,MD,100,,,"HOYER, Steny Hamilton",H000874,1939,,-0.38,0.119,-15.57997,0.98054,793,6,,-0.457,0.358
117,House,15433,52,7,MD,100,,,"MFUME, Kweisi",M000687,1948,,-0.447,-0.407,-17.86452,0.9777,792,5,,-0.43,-0.21
